Date,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Weekday
2024-02-10,20,2,23.68,4.77,5.09,5,11,63,4.083193510305517,9,7,7,Saturday
2024-01-14,20,2,20.82,5.24,8.42,3,26,25,11.851424643840772,8,3,6,Sunday
2024-06-08,20,0,22.3,5.69,7.39,2,66,14,10.245347066444676,8,2,6,Saturday
2024-04-22,30,1,20.13,3.96,7.83,6,14,40,7.785789888849264,10,6,7,Monday
2024-07-16,30,0,23.45,8.94,9.49,3,45,15,10.634579119966858,7,9,4,Tuesday
2024-11-13,50,0,23.08,5.13,6.05,10,13,172,8.3640210110946,6,7,4,Wednesday
2024-09-29,20,1,23.2,8.52,9.32,4,57,53,6.424602934668941,7,4,5,Sunday
2024-10-25,30,0,23.97,4.78,4.81,10,0,36,8.649069389521546,9,3,3,Friday
2024-01-09,50,2,20.18,1.83,5.65,7,3,175,11.13985634849989,7,8,3,Tuesday
2024-10-11,40,0,22.98,6.21,7.23,6,3,115,9.745734627926584,10,7,2,Friday
2024-01-13,50,1,22.02,3.94,5.93,8,51,28,7.72209833607007,6,2,2,Saturday
2024-05-15,10,0,22.27,4.86,6.59,10,63,153,6.401445900951896,10,4,2,Wednesday
2024-04-27,20,2,22.62,3.56,4.94,2,50,63,11.136848812941611,1,3,6,Saturday
2024-05-22,40,0,21.27,4.53,7.27,7,11,135,7.960775064688229,10,5,4,Wednesday
2024-09-13,50,1,22.57,7.2,8.63,7,57,171,7.89377647124035,9,6,3,Friday
2024-04-27,30,0,20.12,3.91,7.79,3,1,39,11.286193953098838,7,8,5,Saturday
2024-04-24,50,2,22.03,2.76,4.72,1,62,122,5.534382926581677,2,10,1,Wednesday
2024-02-10,20,1,23.17,6.43,7.26,2,17,62,7.554412287800557,8,10,8,Saturday
2024-09-08,20,0,20.9,5.11,8.21,3,25,16,4.318060339783059,6,6,2,Sunday
2024-01-06,20,0,23.63,8.39,8.75,10,21,89,8.512389683588854,3,10,7,Saturday
2024-05-18,20,1,21.48,5.48,8.0,6,74,38,8.223217000561652,5,9,10,Saturday
2024-12-28,40,1,21.23,1.81,4.58,9,43,171,6.47213569388715,10,10,1,Saturday
2024-06-15,20,2,20.93,2.17,5.24,2,52,42,10.42932169130653,4,8,4,Saturday
2024-06-08,40,0,21.83,2.66,4.83,1,81,137,5.5972000920485785,2,9,6,Saturday
2024-09-22,30,1,23.73,8.53,8.8,8,5,71,10.546298220558572,1,10,2,Sunday
2024-08-02,50,2,21.27,5.87,8.6,5,65,33,4.760023936987199,6,2,2,Friday
2024-02-13,50,2,22.63,6.45,7.82,3,18,124,5.284224307589226,7,3,5,Tuesday
2024-11-06,40,0,23.58,7.89,8.31,1,40,165,4.715646511888132,6,9,4,Wednesday
2024-04-13,20,2,22.42,6.1,7.68,2,71,124,4.779207274986159,3,2,1,Saturday
2024-03-04,40,0,23.08,6.21,7.13,6,54,120,11.06357679924261,5,4,9,Monday
2024-01-29,50,1,23.0,4.1,5.1,4,80,37,10.331934886685907,10,4,4,Monday
2024-03-02,20,0,20.28,3.01,6.73,5,66,122,7.146542815627291,5,1,2,Saturday
2024-11-04,40,1,20.6,5.62,9.02,8,57,3,11.460968205707308,1,6,9,Monday
2024-10-19,40,0,22.67,6.47,7.81,3,16,145,11.580615466584934,10,7,6,Saturday
2024-09-16,50,2,23.43,8.17,8.73,3,84,99,9.544318811386102,7,2,1,Monday
2024-06-26,20,0,21.35,5.56,8.21,7,0,90,7.231640347896843,8,3,8,Wednesday
2024-09-02,40,0,21.15,4.27,7.12,7,57,7,8.297855273355617,7,3,3,Monday
2024-06-17,30,2,23.53,4.28,4.74,1,69,65,5.055243146043558,6,5,10,Monday
2024-03-08,30,1,23.12,7.45,8.33,8,0,46,10.654006917985408,4,6,10,Friday
2024-11-27,40,0,20.75,2.36,5.61,9,21,142,9.444930459023544,10,10,1,Wednesday
2024-08-17,50,0,20.12,2.56,6.44,8,7,53,10.264742766087126,2,4,4,Saturday
2024-10-16,50,1,20.88,4.13,7.25,6,35,90,9.569115969632715,7,3,10,Wednesday
2024-07-14,50,0,23.2,6.65,7.45,8,16,30,9.257168925441285,2,1,8,Sunday
2024-12-14,30,2,23.52,5.87,6.35,5,66,141,4.011719944553522,7,5,4,Saturday
2024-07-31,50,0,20.98,1.93,4.94,9,57,77,11.52434745433508,8,4,8,Wednesday
2024-07-02,30,2,21.27,4.89,7.63,9,2,52,10.29172425715636,8,9,9,Tuesday
2024-02-24,30,1,23.37,8.1,8.73,10,79,7,5.561215748599352,4,4,10,Saturday
2024-04-30,30,2,22.72,7.71,8.99,3,25,96,4.749683840342022,8,9,1,Tuesday
2024-11-22,50,0,21.65,6.71,9.06,6,21,81,4.93025057248949,9,4,5,Friday
2024-02-28,30,0,23.92,7.28,7.37,5,40,28,4.879279517933965,8,8,10,Wednesday
2024-08-05,20,0,21.33,4.5,7.17,3,85,82,9.520717913613623,8,4,7,Monday
2024-08-07,30,1,23.95,6.23,6.28,9,62,16,6.759336570511823,10,7,3,Wednesday
2024-03-19,30,1,20.42,2.06,5.65,4,83,8,11.566154365429576,8,2,7,Tuesday
2024-07-31,50,2,23.33,6.88,7.55,7,42,111,10.05699658064641,4,4,8,Wednesday
2024-08-06,50,1,23.92,6.42,6.51,7,14,7,8.333843434671532,5,3,1,Tuesday
2024-09-10,50,2,21.15,4.39,7.24,10,11,103,11.737393714357664,9,7,1,Tuesday
2024-11-28,50,1,21.9,6.59,8.69,10,25,127,8.93159717720259,10,1,7,Thursday
2024-11-09,20,0,22.42,7.56,9.14,2,13,23,9.44022601018128,6,4,7,Saturday
2024-04-30,50,0,22.53,4.59,6.05,8,22,13,4.7614847393488695,4,5,5,Tuesday
2024-02-17,10,2,23.28,3.97,4.69,3,31,148,4.191091252178143,2,10,6,Saturday
2024-07-22,30,1,20.18,2.19,6.01,2,27,58,10.65324334727084,1,6,2,Monday
2024-07-22,40,0,23.43,7.46,8.02,2,65,18,11.440919194227035,7,3,4,Monday
2024-11-15,20,2,21.67,5.48,7.81,5,22,125,11.105622812014769,10,2,8,Friday
2024-11-20,50,1,21.57,5.62,8.05,4,40,124,5.610184308142538,10,10,9,Wednesday
2024-04-15,30,0,23.22,6.75,7.54,7,62,60,4.075866840547001,4,1,7,Monday
2024-02-26,50,0,23.87,9.12,9.25,2,26,144,7.592458914755091,7,2,5,Monday
2024-10-15,30,0,20.1,2.6,6.5,10,79,43,10.058615640279449,10,9,1,Tuesday
2024-02-13,30,1,21.93,3.14,5.21,3,54,145,7.093613292454603,9,9,7,Tuesday
2024-05-21,10,0,23.45,7.05,7.6,1,23,28,4.053924508712537,2,3,10,Tuesday
2024-06-05,20,2,20.63,2.37,5.73,8,55,179,11.626794400652456,4,5,2,Wednesday
2024-11-17,50,1,23.68,8.61,8.93,2,37,171,8.064307942840191,1,7,7,Sunday
2024-09-21,40,2,23.47,8.95,9.48,3,14,25,8.918168105172871,7,6,3,Saturday
2024-02-26,30,2,21.53,4.75,7.21,10,87,175,9.985662573822996,2,6,1,Monday
2024-07-18,50,2,21.63,2.7,5.07,10,52,69,10.49571570219016,3,4,9,Thursday
2024-08-21,50,1,20.7,5.93,9.23,7,24,63,4.54101062110138,10,7,3,Wednesday
2024-03-08,10,2,21.77,2.61,4.85,2,54,147,8.35181006367873,6,10,10,Friday
2024-12-05,40,1,22.17,4.0,5.83,7,0,69,9.588488201081976,6,10,3,Thursday
2024-10-28,20,1,22.27,3.59,5.33,7,15,160,10.36031182385902,3,7,9,Monday
2024-03-02,50,2,21.28,4.46,7.17,7,61,169,6.7951294161843245,4,6,10,Saturday
2024-03-10,40,1,23.02,4.04,5.02,5,53,43,11.077607756757647,9,4,9,Sunday
2024-06-19,30,1,21.17,2.32,5.15,1,65,119,9.674137637769077,1,4,2,Wednesday
2024-08-09,40,1,23.85,6.46,6.61,10,10,87,8.920458107780476,10,7,4,Friday
2024-07-22,50,0,22.32,6.51,8.2,6,79,0,5.88384636520612,3,6,3,Monday
2024-02-10,30,0,21.7,2.31,4.61,1,25,60,8.561820699084972,7,1,2,Saturday
2024-06-30,20,0,22.55,3.23,4.68,9,12,178,7.818938830772735,5,3,9,Sunday
2024-05-04,10,2,21.17,4.16,7.0,1,87,73,11.39308702611486,10,1,3,Saturday
2024-09-26,50,1,23.92,6.4,6.48,1,56,103,4.286427613711481,2,3,10,Thursday
2024-11-02,20,1,21.63,5.67,8.04,4,20,96,5.909131064813367,7,5,6,Saturday
2024-04-22,50,0,22.68,3.95,5.27,6,33,55,10.329274214737602,4,6,7,Monday
2024-01-13,40,1,23.3,4.53,5.23,9,1,19,11.661802211560836,8,10,4,Saturday
2024-03-02,50,1,22.15,4.69,6.54,10,75,57,8.278854957316902,3,7,1,Saturday
2024-03-19,40,2,23.47,6.87,7.4,6,63,170,11.548272171821925,2,4,6,Tuesday
2024-03-02,20,2,23.98,6.21,6.23,2,51,59,11.620119245544744,1,6,10,Saturday
2024-05-17,30,1,23.23,3.83,4.6,10,60,78,4.915858707743124,8,4,8,Friday
2024-03-27,20,0,22.78,4.37,5.58,4,80,153,6.525830181285178,4,5,3,Wednesday
2024-06-20,20,1,22.37,6.52,8.15,9,17,167,8.675970056787097,3,10,6,Thursday
2024-08-30,20,0,20.57,1.59,5.02,9,36,109,8.458302296376425,1,6,5,Friday
2024-10-14,40,0,22.63,5.64,7.01,5,50,52,9.089599541645327,3,7,10,Monday
2024-02-06,30,1,23.9,5.25,5.35,6,69,9,10.71375208362347,10,3,3,Tuesday
2024-09-19,50,1,23.42,4.58,5.16,4,16,112,4.23045710227696,7,5,4,Thursday
2024-11-06,20,1,20.27,5.72,9.45,10,62,103,11.35420606200961,4,4,9,Wednesday
2024-06-26,50,2,21.5,3.0,5.5,7,3,41,9.951617189756366,6,6,1,Wednesday
2024-10-30,30,0,20.18,5.27,9.09,6,81,23,7.37545813250764,4,10,5,Wednesday
2024-08-15,30,1,21.3,5.43,8.13,8,52,9,4.483618125183077,10,4,6,Thursday
2024-11-08,20,1,21.88,6.36,8.47,4,82,114,4.41383927239337,4,4,6,Friday
2024-09-09,20,0,21.58,3.97,6.39,8,40,21,8.459415569701626,10,2,4,Monday
2024-03-29,40,1,23.07,5.93,6.86,2,84,48,5.998674416126504,7,2,5,Friday
2024-06-18,40,2,21.22,5.87,8.65,6,33,64,5.618582864984064,3,3,9,Tuesday
2024-05-20,40,0,21.67,3.84,6.17,4,89,160,10.199331099041109,1,3,3,Monday
2024-11-06,50,1,23.97,5.96,5.99,3,20,64,10.447823296292023,7,1,5,Wednesday
2024-01-10,30,2,22.18,6.78,8.6,7,81,8,7.752469058377679,1,10,8,Wednesday
2024-12-14,50,2,21.57,3.65,6.08,6,42,145,7.605869793328403,6,2,1,Saturday
2024-05-11,30,1,22.9,7.99,9.09,8,26,124,11.300100876312856,5,2,4,Saturday
2024-10-17,20,2,23.17,4.79,5.62,3,84,134,9.400085541446677,4,1,10,Thursday
2024-12-13,30,1,20.27,3.96,7.7,2,86,154,11.66239673239989,4,7,3,Friday
2024-03-08,50,1,20.23,4.38,8.15,1,4,24,10.983300113307386,5,2,9,Friday
2024-07-24,50,0,20.43,3.96,7.52,7,44,31,8.62649485429425,9,4,10,Wednesday
2024-10-20,20,0,20.22,5.17,8.95,9,82,179,6.5655283655411,2,8,7,Sunday
2024-03-13,50,0,20.75,5.17,8.42,5,14,126,5.344585178435043,7,1,9,Wednesday
2024-03-11,40,0,23.53,7.63,8.09,4,8,175,9.341493486158765,1,2,9,Monday
2024-12-26,10,1,20.68,1.57,4.89,8,84,60,10.666271731191753,7,7,5,Thursday
2024-06-18,20,0,23.88,9.05,9.17,2,30,12,6.61008956373653,9,1,5,Tuesday
2024-09-22,20,1,23.6,6.05,6.45,2,1,115,4.034770430460899,2,9,10,Sunday
2024-10-22,40,2,21.6,2.24,4.64,4,49,71,11.1506498132021,4,7,4,Tuesday
2024-11-24,20,0,21.57,2.91,5.34,7,67,58,11.489561837001752,10,7,9,Sunday
2024-06-20,40,1,23.12,7.09,7.97,10,16,158,5.486563004152682,9,8,8,Thursday
2024-06-26,50,0,22.32,7.19,8.87,4,18,97,7.8393402158663825,1,1,5,Wednesday
2024-04-28,30,1,21.63,6.88,9.25,1,0,63,7.57791446906599,5,6,7,Sunday
2024-04-13,20,2,20.4,2.92,6.52,7,35,175,8.961099392895164,6,9,7,Saturday
2024-08-22,50,1,21.38,2.5,5.12,3,86,146,7.950652722562144,1,7,5,Thursday
2024-03-05,20,0,23.28,6.18,6.89,8,30,119,7.636628593499637,5,3,4,Tuesday
2024-02-04,50,1,21.05,5.65,8.6,7,17,85,10.714525982000763,7,4,3,Sunday
2024-12-11,20,2,23.32,7.92,8.61,7,31,165,8.721774470456072,8,6,9,Wednesday
2024-11-29,50,2,20.23,1.96,5.73,7,89,51,8.676946813151101,4,4,2,Friday
2024-06-03,30,2,20.63,5.7,9.06,8,5,175,4.266080118211652,3,6,3,Monday
2024-11-26,20,2,22.82,7.54,8.72,4,59,141,4.420547670316395,5,5,7,Tuesday
2024-11-07,40,2,23.8,6.08,6.28,5,44,159,7.12389889574476,10,4,4,Thursday
2024-03-26,20,0,22.85,5.4,6.55,7,14,47,10.801971595325256,4,3,3,Tuesday
2024-07-21,40,2,21.37,4.81,7.44,6,63,90,7.368921366941038,8,1,4,Sunday
2024-07-25,40,1,23.3,5.55,6.25,6,2,8,8.348729687174714,5,1,3,Thursday
2024-05-06,20,1,23.7,6.31,6.61,9,29,150,6.644481683482191,6,3,9,Monday
2024-08-05,20,1,23.2,7.28,8.08,8,61,35,9.09521754250029,6,9,6,Monday
2024-12-26,30,2,23.53,4.43,4.9,10,20,176,4.461823670418657,9,8,8,Thursday
2024-09-05,40,1,23.9,7.66,7.76,3,5,121,7.886797847332299,9,8,7,Thursday
2024-03-02,30,2,20.85,5.63,8.78,4,77,74,4.823385388098182,2,2,8,Saturday
2024-02-13,20,2,22.72,3.76,5.04,7,0,49,6.232838364316441,1,6,9,Tuesday
2024-10-10,50,1,22.78,4.25,5.47,4,60,127,11.673714181074082,7,7,3,Thursday
2024-11-12,50,1,23.42,6.21,6.79,6,30,168,5.676580962693433,6,2,9,Tuesday
2024-12-14,50,1,22.03,2.96,4.93,3,37,150,6.663294750174476,4,5,10,Saturday
2024-05-11,50,0,20.12,2.9,6.78,4,20,103,10.911008623452505,5,5,6,Saturday
2024-08-02,50,1,20.27,2.67,6.4,8,41,112,5.771416542881381,5,8,5,Friday
2024-02-16,40,1,20.07,2.86,6.8,6,46,24,7.403074708914091,2,4,8,Friday
2024-01-30,40,2,23.9,8.77,8.87,2,73,56,8.019202715929694,7,1,1,Tuesday
2024-12-26,20,1,23.63,7.49,7.86,4,61,55,7.351608229136167,7,1,7,Thursday
2024-01-01,20,0,21.27,5.11,7.84,8,30,172,5.744397121511602,7,3,8,Monday
2024-11-22,20,0,22.88,6.64,7.75,5,11,153,9.108199143233731,9,7,4,Friday
2024-10-07,30,1,20.48,5.83,9.35,9,10,74,4.611222183809858,5,2,1,Monday
2024-08-30,30,0,21.97,3.49,5.52,6,30,105,8.35161374111884,2,7,3,Friday
2024-11-10,30,2,21.25,4.72,7.47,4,64,15,10.03793676160432,1,8,9,Sunday
2024-06-10,50,0,21.1,2.72,5.62,5,70,87,9.516938526275766,3,9,3,Monday
2024-04-17,50,2,21.25,1.78,4.53,1,21,21,7.934875385151488,7,1,10,Wednesday
2024-08-12,20,0,20.82,4.31,7.49,7,79,154,11.286251658491503,5,9,8,Monday
2024-10-30,50,2,21.48,6.54,9.05,3,42,103,9.488628094857765,7,6,10,Wednesday
2024-10-09,30,2,21.62,5.87,8.26,9,19,81,8.72921834372072,7,5,3,Wednesday
2024-10-20,20,1,23.97,7.81,7.84,7,19,167,7.176735057769043,6,9,4,Sunday
2024-07-20,20,1,21.32,3.22,5.9,4,46,79,7.392142670527516,3,7,1,Saturday
2024-02-09,40,2,20.87,4.82,7.95,9,88,28,11.81867026307756,2,3,2,Friday
2024-07-21,20,0,22.28,6.12,7.84,2,59,71,9.356801284416838,10,1,4,Sunday
2024-05-24,30,2,23.27,8.69,9.42,1,12,96,6.617698477646616,3,5,5,Friday
2024-09-14,30,1,20.0,1.15,5.15,2,55,118,9.241838569083365,6,2,3,Saturday
2024-05-06,40,1,22.85,6.61,7.76,7,17,91,9.096931590498386,10,6,10,Monday
2024-03-20,30,0,21.93,5.57,7.64,8,11,7,5.858671660170062,5,9,7,Wednesday
2024-09-11,20,2,23.08,5.27,6.19,8,72,178,10.24785709499258,7,4,5,Wednesday
2024-04-15,30,0,22.32,6.21,7.9,5,39,43,4.989381099638867,8,9,10,Monday
2024-03-12,50,2,22.07,3.39,5.32,2,1,173,9.932861979146232,9,5,10,Tuesday
2024-08-12,40,1,22.8,3.66,4.86,1,30,25,8.232949448423836,3,2,10,Monday
2024-03-12,40,0,20.05,3.1,7.05,9,39,99,4.7611426300600925,10,6,4,Tuesday
2024-08-29,40,1,22.13,2.74,4.61,9,58,117,9.71230055782504,3,9,7,Thursday
2024-03-24,40,2,23.35,4.45,5.1,8,61,149,10.901455301585155,4,4,8,Sunday
2024-10-19,30,0,23.43,6.23,6.8,1,84,29,8.264263079512613,8,2,3,Saturday
2024-11-13,10,1,22.25,3.06,4.81,3,69,132,8.361839087755111,9,7,6,Wednesday
2024-02-06,40,0,21.98,7.28,9.3,4,83,120,9.593184513208136,2,5,4,Tuesday
2024-11-02,50,1,23.47,8.23,8.76,2,48,36,9.1889699016028,2,8,3,Saturday
2024-11-22,40,2,23.25,6.22,6.97,5,11,80,10.919555115702682,10,10,2,Friday
2024-02-28,20,1,20.98,4.0,7.02,5,18,159,11.720547371440272,6,5,2,Wednesday
2024-05-09,20,2,22.07,3.3,5.23,10,26,21,11.518993062128828,4,8,7,Thursday
2024-08-19,20,0,22.02,3.17,5.15,4,50,83,5.0614687747464,3,2,1,Monday
2024-12-18,40,1,23.4,7.75,8.35,6,28,118,9.04646614648808,6,1,8,Wednesday
2024-10-12,40,2,21.15,4.77,7.62,8,25,162,7.675748961292367,1,8,6,Saturday
2024-06-04,30,0,22.33,7.38,9.05,2,9,171,11.486812262368176,3,5,2,Tuesday
2024-06-27,10,0,22.42,3.87,5.46,7,67,167,6.329921149012708,5,1,7,Thursday
2024-10-27,30,1,22.08,3.66,5.58,7,68,59,7.476049580926722,4,2,8,Sunday
2024-02-08,30,2,21.95,6.04,8.09,7,44,114,10.63232322776923,7,4,2,Thursday
2024-08-08,30,1,20.78,2.43,5.64,3,61,75,9.501674021675484,8,10,5,Thursday
2024-10-31,10,1,21.53,6.04,8.51,10,9,102,4.614881940108481,1,10,5,Thursday
2024-02-04,30,2,23.48,7.13,7.65,5,36,101,7.949349285802499,3,4,2,Sunday
2024-10-24,30,1,23.78,5.73,5.95,2,42,81,5.8590451883064105,10,5,2,Thursday
2024-06-02,30,2,21.17,3.39,6.23,4,17,155,5.310072982776344,6,8,3,Sunday
2024-11-22,40,0,20.03,2.99,6.96,8,83,179,11.392517416264532,7,4,8,Friday
2024-12-26,50,1,20.93,4.91,7.98,7,58,40,4.605735176866318,7,9,9,Thursday
2024-08-11,40,0,21.82,6.72,8.91,1,73,155,5.928295340993543,7,10,6,Sunday
2024-06-30,50,2,20.95,2.09,5.14,6,15,73,11.267431162090904,9,2,6,Sunday
2024-08-10,50,1,23.87,6.26,6.39,6,46,59,7.837543569882995,8,1,1,Saturday
2024-02-11,30,0,21.83,5.12,7.29,10,39,172,8.663182947463056,10,7,2,Sunday
2024-04-18,50,0,20.97,2.25,5.28,10,73,10,10.797481088984016,9,1,6,Thursday
2024-09-05,30,0,22.58,6.67,8.08,1,79,91,10.038203129093752,6,2,7,Thursday
2024-07-09,40,2,20.25,1.07,4.82,8,5,90,5.430092674912085,4,4,8,Tuesday
2024-05-13,10,1,23.62,8.14,8.52,9,68,9,7.061326636497576,2,4,4,Monday
2024-10-10,50,0,20.45,1.55,5.1,9,0,154,11.777177463178775,9,8,5,Thursday
2024-12-13,40,0,22.92,6.69,7.77,8,51,5,5.01665289818632,4,9,10,Friday
2024-11-18,40,2,21.12,3.32,6.2,3,82,65,7.149029473692407,7,9,9,Monday
2024-08-14,40,2,21.13,4.97,7.84,3,52,67,7.820004177874378,6,7,7,Wednesday
2024-07-08,40,0,20.42,4.48,8.06,6,74,84,6.939121814652947,3,2,7,Monday
2024-04-13,50,2,23.48,6.94,7.46,10,1,170,9.77175402412927,5,7,3,Saturday
2024-08-31,30,1,20.98,5.84,8.86,5,57,155,8.840013724682603,8,2,10,Saturday
2024-03-26,30,1,21.98,4.01,6.03,4,61,164,7.536309295591248,2,2,5,Tuesday
2024-07-14,40,1,21.67,5.93,8.26,9,23,35,9.791086720892526,2,9,9,Sunday
2024-06-11,30,1,20.97,6.14,9.17,8,7,117,6.489161522811711,8,7,10,Tuesday
2024-03-21,20,1,20.75,4.83,8.08,2,75,157,10.898407914785167,7,9,4,Thursday
2024-11-07,30,0,23.77,9.12,9.35,8,64,160,10.062489276405836,2,1,10,Thursday
2024-02-29,40,1,23.02,6.06,7.05,6,39,94,8.774423618240665,1,3,3,Thursday
2024-01-07,30,0,21.63,6.71,9.08,1,11,33,8.880872274344545,2,2,5,Sunday
2024-03-08,30,0,23.78,7.94,8.16,4,51,76,7.47066532148778,6,9,10,Friday
2024-05-29,40,1,23.53,8.85,9.32,4,56,56,6.827273793858474,6,9,4,Wednesday
2024-08-30,20,0,23.35,6.9,7.55,9,39,16,9.655890627221131,7,1,9,Friday
2024-02-04,30,0,22.6,6.98,8.38,10,79,97,7.965860861776447,7,3,4,Sunday
2024-01-31,10,1,21.13,6.36,9.23,3,41,34,8.863918862669088,7,7,9,Wednesday
2024-07-12,20,1,20.33,1.49,5.16,8,45,98,11.529443359271236,1,3,10,Friday
2024-11-20,40,0,20.8,4.73,7.93,9,83,23,6.198429644555103,4,7,7,Wednesday
2024-06-29,50,0,20.07,1.8,5.73,10,52,156,8.923351443263797,7,10,2,Saturday
2024-09-28,30,0,20.42,5.91,9.49,1,68,170,11.375968761325232,10,4,2,Saturday
2024-07-03,40,1,21.57,3.75,6.18,2,37,125,8.576129131874378,9,5,9,Wednesday
2024-02-14,10,1,20.42,2.9,6.48,6,57,157,9.232515427379845,2,4,1,Wednesday
2024-06-28,20,1,21.45,4.14,6.69,1,57,177,5.669351749109641,3,6,7,Friday
2024-01-26,30,1,21.08,3.37,6.28,2,24,23,7.923538020155736,8,10,8,Friday
2024-07-19,50,1,20.1,4.61,8.51,6,44,148,8.72478235123815,6,8,5,Friday
2024-09-20,20,1,21.1,2.38,5.28,8,25,121,11.946303805818054,7,5,4,Friday
2024-12-28,20,1,20.58,2.74,6.16,6,24,64,5.368972978036974,2,8,2,Saturday
2024-08-26,30,1,20.07,5.38,9.32,4,33,32,11.860334385309312,9,2,3,Monday
2024-08-04,40,1,23.37,4.76,5.39,6,81,28,6.893131564936917,7,3,6,Sunday
2024-07-02,40,0,22.68,5.72,7.04,9,13,146,9.78056785097148,4,10,1,Tuesday
2024-03-10,30,1,23.4,5.64,6.24,2,11,170,5.112302785947201,1,3,3,Sunday
2024-07-23,20,0,20.97,2.65,5.68,5,88,146,6.7317690596402295,9,2,9,Tuesday
2024-11-19,50,1,23.0,8.09,9.09,3,0,178,6.936652536071771,9,3,3,Tuesday
2024-10-23,20,0,20.0,4.22,8.22,5,26,141,4.408450275651403,6,2,10,Wednesday
2024-10-21,40,1,20.72,2.07,5.35,2,75,110,11.355752834266594,2,3,2,Monday
2024-08-25,50,1,23.12,7.6,8.48,4,83,81,4.067267447126017,5,7,6,Sunday
2024-08-03,30,0,21.63,3.75,6.12,4,54,90,5.618905555705518,8,10,8,Saturday
2024-12-17,50,2,21.58,2.28,4.7,1,62,77,8.807325919879027,1,10,6,Tuesday
2024-06-07,20,2,22.17,2.79,4.62,6,67,9,6.613292927716927,7,2,7,Friday
2024-12-08,50,2,20.27,2.89,6.62,6,10,38,7.252712567007273,3,9,10,Sunday
2024-04-26,20,0,21.3,3.11,5.81,9,40,111,9.883765598675394,8,10,7,Friday
2024-05-10,20,0,23.33,6.61,7.27,8,42,20,5.969299680256536,3,10,10,Friday
2024-08-05,40,2,21.73,7.19,9.45,4,76,86,7.090354433575572,1,6,6,Monday
2024-08-29,40,2,23.9,6.59,6.69,8,71,113,5.288297525630411,7,6,7,Thursday
2024-11-07,10,0,23.25,5.64,6.39,8,13,166,8.326139505890072,9,8,4,Thursday
2024-05-31,40,0,22.67,4.26,5.59,4,66,74,8.347562577452868,10,6,1,Friday
2024-07-17,30,0,22.43,4.31,5.88,10,25,36,7.8695178499936835,2,8,7,Wednesday
2024-06-29,50,0,20.92,1.59,4.67,4,29,4,11.942654359059189,10,3,10,Saturday
2024-11-21,50,1,23.92,4.42,4.5,10,73,18,9.40954199661953,9,8,10,Thursday
2024-02-09,30,0,22.75,4.95,6.2,3,14,37,4.8660359716105495,3,7,7,Friday
2024-10-02,10,1,23.77,7.0,7.23,4,6,24,5.071406099886199,9,7,7,Wednesday
2024-10-08,30,2,20.02,0.61,4.59,8,35,74,7.38921075562235,6,10,10,Tuesday
2024-05-08,20,1,20.02,2.09,6.07,1,30,121,4.264745053958984,6,9,10,Wednesday
2024-07-14,20,2,23.0,3.83,4.83,5,54,157,4.97661421893231,5,2,3,Sunday
2024-03-19,50,2,21.13,2.58,5.45,6,44,15,9.589120305144316,1,6,2,Tuesday
2024-04-04,20,1,20.2,5.17,8.97,9,33,113,7.26489561649386,10,7,5,Thursday
2024-06-27,30,1,21.48,3.93,6.45,6,7,29,6.027478393010131,2,5,9,Thursday
2024-06-06,40,2,21.42,5.13,7.72,9,41,17,8.38929596609244,9,8,6,Thursday
2024-02-23,50,1,22.55,5.52,6.97,4,83,95,6.859820714865173,9,7,9,Friday
2024-10-29,20,2,22.55,7.09,8.54,9,45,51,9.96356623464067,6,5,5,Tuesday
2024-09-21,40,1,23.38,7.29,7.91,3,73,59,9.904026264422752,3,4,9,Saturday
2024-08-24,30,1,23.42,4.83,5.41,8,60,44,11.963731707972196,6,9,9,Saturday
2024-12-24,30,2,21.33,6.59,9.26,5,80,161,7.49789954479741,2,9,3,Tuesday
2024-03-11,20,2,20.88,3.62,6.74,7,12,34,11.096206187406832,7,5,6,Monday
2024-07-03,50,0,22.62,6.08,7.46,5,77,156,8.561208896013472,9,6,10,Wednesday
2024-03-24,30,1,22.75,3.26,4.51,10,6,25,8.057997658686622,5,8,10,Sunday
2024-06-15,20,0,23.68,6.92,7.24,10,88,18,10.211536445474144,3,1,10,Saturday
2024-09-18,40,1,20.18,4.48,8.3,10,1,3,6.939730556711505,6,7,7,Wednesday
2024-12-31,20,0,20.47,1.97,5.51,10,21,166,11.461734112068672,10,3,8,Tuesday
2024-07-06,30,2,23.95,5.66,5.71,10,22,8,5.195342215290166,2,4,1,Saturday
2024-09-15,40,2,23.23,6.87,7.64,5,57,62,8.557412692597609,5,1,6,Sunday
2024-11-02,20,1,21.72,3.67,5.96,7,57,22,11.61435686542663,4,7,8,Saturday
2024-07-17,50,0,20.1,1.59,5.49,3,11,160,8.605047120733738,6,9,5,Wednesday
2024-12-02,50,0,23.75,8.43,8.68,3,66,147,8.652077813767836,5,4,8,Monday
2024-04-09,50,0,23.45,8.95,9.5,5,12,8,6.89831422113621,9,10,7,Tuesday
2024-06-26,50,1,20.73,2.68,5.95,4,72,93,5.092306218701621,4,2,2,Wednesday
2024-04-26,50,2,22.38,4.87,6.49,1,29,71,6.737800339119871,3,3,5,Friday
2024-02-08,50,1,21.07,1.85,4.78,3,60,74,11.856677920460625,9,4,10,Thursday
